# STN,YYYYMMDD,H,FH,T,RH,R
260,20150510,9,10,140,0,0
260,20150510,10,20,153,0,0
260,20150510,11,20,156,0,0
260,20150510,12,30,166,0,0
260,20150510,13,40,174,0,0
260,20150510,14,40,179,0,0
260,20150510,15,40,186,0,0
260,20150510,16,30,185,0,0
260,20150510,17,30,188,0,0
260,20150510,18,30,183,0,0
260,20150510,19,20,166,0,0
260,20150510,20,10,125,0,0
260,20150510,21,10,111,0,0
260,20150510,22,20,101,0,0
260,20150510,23,20,99,0,0
260,20150510,24,20,91,0,0
260,20150511,1,20,96,0,0
260,20150511,2,20,101,0,0
260,20150511,3,20,113,0,0
260,20150511,4,30,114,0,0
260,20150511,5,30,118,0,0
260,20150511,6,30,135,0,0
260,20150511,7,30,154,0,0
260,20150511,8,40,177,0,0
260,20150511,9,40,196,0,0
260,20150511,10,40,211,0,0
260,20150511,11,50,224,0,0
260,20150511,12,50,239,0,0
260,20150511,13,60,249,0,0
260,20150511,14,60,254,0,0
260,20150511,15,50,252,0,0
260,20150511,16,50,250,0,0
260,20150511,17,40,222,0,0
260,20150511,18,30,212,0,0
260,20150511,19,20,193,0,0
260,20150511,20,10,155,0,0
260,20150511,21,20,159,0,0
260,20150511,22,20,129,0,0
260,20150511,23,20,133,0,0
260,20150511,24,20,146,0,0
260,20150512,1,20,144,0,0
260,20150512,2,20,150,0,0
260,20150512,3,10,136,0,0
260,20150512,4,20,138,0,0
260,20150512,5,20,144,0,0
260,20150512,6,20,149,0,0
260,20150512,7,20,145,0,0
260,20150512,8,30,151,0,0
260,20150512,9,30,166,0,0
260,20150512,10,40,167,0,0
260,20150512,11,50,161,0,0
260,20150512,12,50,164,0,0
260,20150512,13,50,164,0,0
260,20150512,14,50,169,0,0
260,20150512,15,60,162,0,0
260,20150512,16,70,156,0,0
260,20150512,17,60,152,0,0
260,20150512,18,50,149,0,0
260,20150512,19,40,140,0,0
260,20150512,20,30,131,0,0
260,20150512,21,30,119,0,0
260,20150512,22,30,117,0,0
260,20150512,23,30,115,0,0
260,20150512,24,40,113,0,0
260,20150513,1,40,110,0,0
260,20150513,2,30,104,0,0
260,20150513,3,30,100,0,0
260,20150513,4,20,88,0,0
260,20150513,5,10,98,0,0
260,20150513,6,20,122,0,0
260,20150513,7,30,135,0,0
260,20150513,8,20,150,0,0
260,20150513,9,20,148,0,0
260,20150513,10,20,160,0,0
260,20150513,11,30,167,0,0
260,20150513,12,30,164,0,0
260,20150513,13,40,159,0,0
260,20150513,14,40,170,0,0
260,20150513,15,40,170,0,0
260,20150513,16,50,154,0,0
260,20150513,17,50,147,0,0
260,20150513,18,50,131,0,0
260,20150513,19,40,117,0,0
260,20150513,20,30,106,0,0
260,20150513,21,30,100,0,0
260,20150513,22,20,84,0,0
260,20150513,23,20,80,0,0
260,20150513,24,20,77,0,0
260,20150514,1,20,79,0,0
260,20150514,2,20,69,0,0
260,20150514,3,20,69,0,0
260,20150514,4,20,65,0,0
260,20150514,5,20,60,0,0
260,20150514,6,10,76,0,0
260,20150514,7,10,97,0,0
260,20150514,8,10,110,0,0
260,20150514,9,20,123,0,0
260,20150514,10,30,131,0,0
260,20150514,11,40,130,0,0
260,20150514,12,30,145,0,0
260,20150514,13,30,148,0,0
260,20150514,14,40,162,0,0
260,20150514,15,40,156,0,0
260,20150514,16,30,160,0,0
260,20150514,17,40,148,0,0
260,20150514,18,30,139,0,0
260,20150514,19,40,130,0,0
260,20150514,20,30,118,0,0
260,20150514,21,50,109,0,0
260,20150514,22,50,99,0,0
260,20150514,23,40,89,0,0
260,20150514,24,50,82,0,0
260,20150515,1,50,75,0,0
260,20150515,2,30,66,0,0
260,20150515,3,30,62,0,0
260,20150515,4,30,58,0,0
260,20150515,5,30,61,0,0
260,20150515,6,40,75,0,0
260,20150515,7,40,89,0,0
260,20150515,8,40,93,0,0
260,20150515,9,40,100,0,0
260,20150515,10,40,109,0,0
260,20150515,11,40,121,0,0
260,20150515,12,40,128,0,0
260,20150515,13,40,137,0,0
260,20150515,14,40,139,0,0
260,20150515,15,40,137,0,0
260,20150515,16,30,133,0,0
260,20150515,17,40,131,0,0
260,20150515,18,30,119,0,0
260,20150515,19,20,105,0,0
260,20150515,20,20,89,0,0
260,20150515,21,20,82,0,0
260,20150515,22,10,66,0,0
260,20150515,23,10,48,0,0
260,20150515,24,10,41,0,0
260,20150516,1,10,49,0,0
260,20150516,2,20,71,0,0
260,20150516,3,30,77,0,0
260,20150516,4,40,83,0,0
260,20150516,5,30,87,0,0
260,20150516,6,40,91,4,1
260,20150516,7,40,96,1,1
260,20150516,8,40,106,-1,1
260,20150516,9,50,111,-1,1
260,20150516,10,40,118,3,1
260,20150516,11,30,124,5,1
260,20150516,12,40,125,4,1
260,20150516,13,40,136,-1,1
260,20150516,14,50,142,0,0
260,20150516,15,50,135,0,0
260,20150516,16,50,132,0,0
260,20150516,17,40,130,0,0
260,20150516,18,40,129,0,0
260,20150516,19,20,114,0,0
260,20150516,20,10,81,0,0
260,20150516,21,10,82,0,0
260,20150516,22,20,102,0,0
260,20150516,23,20,104,0,0
260,20150516,24,20,103,0,0
260,20150517,1,20,98,0,0
260,20150517,2,20,98,0,0
260,20150517,3,20,100,0,0
260,20150517,4,20,92,0,0
260,20150517,5,20,101,0,0
260,20150517,6,20,123,0,0
260,20150517,7,30,130,0,0
260,20150517,8,30,138,0,0
260,20150517,9,40,139,0,0
260,20150517,10,40,143,0,0
260,20150517,11,50,152,0,0
260,20150517,12,50,151,0,0
260,20150517,13,50,156,0,0
260,20150517,14,40,157,0,0
260,20150517,15,40,156,0,0
260,20150517,16,50,144,0,0
260,20150517,17,40,138,0,0
260,20150517,18,30,131,0,0
260,20150517,19,20,121,0,0
260,20150517,20,10,87,0,0
260,20150517,21,10,69,0,0
260,20150517,22,10,69,0,0
260,20150517,23,10,74,0,0
260,20150517,24,20,81,0,0
260,20150518,1,20,80,0,0
260,20150518,2,20,77,0,0
260,20150518,3,20,80,0,0
260,20150518,4,20,83,0,0
260,20150518,5,30,86,0,0
260,20150518,6,30,97,0,0
260,20150518,7,50,103,0,0
260,20150518,8,50,110,0,0
260,20150518,9,50,119,0,0
260,20150518,10,60,115,0,0
260,20150518,11,60,125,0,0
260,20150518,12,60,129,0,0
260,20150518,13,60,139,-1,1
260,20150518,14,60,126,12,1
260,20150518,15,50,136,5,1
260,20150518,16,70,137,2,1
260,20150518,17,70,132,1,1
260,20150518,18,70,131,1,1
260,20150518,19,60,132,-1,1
260,20150518,20,50,120,-1,1
260,20150518,21,20,112,0,0
260,20150518,22,20,89,0,0
260,20150518,23,30,106,0,0
260,20150518,24,40,111,-1,1
260,20150519,1,40,90,5,1
260,20150519,2,40,91,0,0
260,20150519,3,40,88,0,0
260,20150519,4,50,89,-1,1
260,20150519,5,50,89,-1,1
260,20150519,6,60,98,0,0
260,20150519,7,80,103,0,0
260,20150519,8,80,112,0,0
260,20150519,9,80,121,0,0
260,20150519,10,80,122,0,0
260,20150519,11,80,100,3,1
260,20150519,12,70,105,2,1
260,20150519,13,50,105,1,1
260,20150519,14,60,124,1,1
260,20150519,15,60,134,0,0
260,20150519,16,80,109,-1,1
260,20150519,17,60,102,1,1
260,20150519,18,30,97,9,1
260,20150519,19,30,97,0,0
260,20150519,20,30,101,0,0
260,20150519,21,30,85,-1,1
260,20150519,22,30,80,0,0
260,20150519,23,30,79,0,0
260,20150519,24,30,75,0,0
260,20150520,1,40,78,-1,1
260,20150520,2,30,72,-1,1
260,20150520,3,30,68,0,0
260,20150520,4,30,71,2,1
260,20150520,5,40,78,0,0
260,20150520,6,30,83,0,0
260,20150520,7,40,99,0,0
260,20150520,8,40,115,0,0
260,20150520,9,40,122,0,0
260,20150520,10,50,130,0,0
260,20150520,11,50,132,0,0
260,20150520,12,50,139,0,0
260,20150520,13,50,144,0,0
260,20150520,14,50,146,0,0
260,20150520,15,50,138,0,0
260,20150520,16,50,132,0,0
260,20150520,17,40,121,0,0
260,20150520,18,30,120,0,0
260,20150520,19,40,110,0,0
260,20150520,20,20,100,0,0
260,20150520,21,20,93,0,0
260,20150520,22,20,87,0,0
260,20150520,23,10,72,0,0
260,20150520,24,20,74,0,0
260,20150521,1,20,72,0,0
260,20150521,2,10,41,0,0
260,20150521,3,10,33,0,0
260,20150521,4,10,28,0,0
260,20150521,5,10,60,0,0
260,20150521,6,10,98,0,0
260,20150521,7,20,126,0,0
260,20150521,8,30,140,0,0
260,20150521,9,30,148,0,0
260,20150521,10,30,158,0,0
260,20150521,11,40,165,0,0
260,20150521,12,40,163,0,0
260,20150521,13,40,169,0,0
260,20150521,14,50,166,0,0
260,20150521,15,40,167,0,0
260,20150521,16,50,159,0,0
260,20150521,17,40,146,0,0
260,20150521,18,30,143,0,0
260,20150521,19,20,135,0,0
260,20150521,20,10,129,0,0
260,20150521,21,0,115,0,0
260,20150521,22,10,110,0,0
260,20150521,23,10,103,0,0
260,20150521,24,10,86,0,0
260,20150522,1,10,95,0,0
260,20150522,2,30,116,0,0
260,20150522,3,20,118,0,0
260,20150522,4,20,116,0,0
260,20150522,5,20,119,0,0
260,20150522,6,30,123,0,0
260,20150522,7,30,134,0,0
260,20150522,8,30,139,0,0
260,20150522,9,40,150,0,0
260,20150522,10,40,172,0,0
260,20150522,11,40,187,0,0
260,20150522,12,40,191,0,0
260,20150522,13,40,193,0,0
260,20150522,14,40,193,0,0
260,20150522,15,40,182,0,0
260,20150522,16,30,179,0,0
260,20150522,17,40,164,0,0
260,20150522,18,30,157,0,0
260,20150522,19,20,153,0,0
260,20150522,20,10,144,0,0
260,20150522,21,10,135,0,0
260,20150522,22,10,140,0,0
260,20150522,23,10,132,0,0
260,20150522,24,20,132,0,0
260,20150523,1,10,129,0,0
260,20150523,2,10,129,0,0
260,20150523,3,10,128,0,0
260,20150523,4,20,124,0,0
260,20150523,5,10,129,0,0
260,20150523,6,10,138,-1,1
260,20150523,7,20,139,0,0
260,20150523,8,30,136,-1,1
260,20150523,9,40,122,20,1
260,20150523,10,40,124,-1,1
260,20150523,11,50,130,0,0
260,20150523,12,40,141,0,0
260,20150523,13,50,148,0,0
260,20150523,14,40,152,0,0
260,20150523,15,50,148,0,0
260,20150523,16,50,147,0,0
260,20150523,17,50,139,0,0
260,20150523,18,50,131,0,0
260,20150523,19,40,121,0,0
260,20150523,20,40,109,0,0
260,20150523,21,30,98,0,0
260,20150523,22,20,88,0,0
260,20150523,23,20,66,0,0
260,20150523,24,20,62,0,0
260,20150524,1,20,50,0,0
260,20150524,2,10,38,0,0
260,20150524,3,10,28,0,0
260,20150524,4,10,28,0,0
260,20150524,5,10,58,0,0
260,20150524,6,10,91,0,0
260,20150524,7,10,112,0,0
260,20150524,8,10,129,0,0
260,20150524,9,20,140,0,0
260,20150524,10,20,155,0,0
260,20150524,11,20,163,0,0
260,20150524,12,20,179,0,0
260,20150524,13,30,182,0,0
260,20150524,14,30,191,0,0
260,20150524,15,30,193,0,0
260,20150524,16,30,194,0,0
260,20150524,17,30,178,0,0
260,20150524,18,40,161,0,0
260,20150524,19,30,150,0,0
260,20150524,20,20,141,-1,1
260,20150524,21,20,118,7,1
260,20150524,22,10,117,1,1
260,20150524,23,10,117,-1,1
260,20150524,24,10,120,-1,1
260,20150525,1,10,118,5,1
260,20150525,2,10,120,-1,1
260,20150525,3,10,123,0,0
260,20150525,4,20,119,-1,1
260,20150525,5,20,118,0,0
260,20150525,6,20,118,0,0
260,20150525,7,30,125,0,0
260,20150525,8,30,124,0,0
260,20150525,9,30,130,0,0
260,20150525,10,30,143,0,0
260,20150525,11,30,145,0,0
260,20150525,12,30,145,0,0
260,20150525,13,30,141,0,0
260,20150525,14,40,138,0,0
260,20150525,15,40,138,0,0
260,20150525,16,40,134,0,0
260,20150525,17,40,135,0,0
260,20150525,18,50,118,0,0
260,20150525,19,30,114,0,0
260,20150525,20,30,111,0,0
260,20150525,21,30,108,0,0
260,20150525,22,30,103,0,0
260,20150525,23,20,99,0,0
260,20150525,24,20,99,0,0
260,20150526,1,20,97,0,0
260,20150526,2,20,88,0,0
260,20150526,3,10,82,0,0
260,20150526,4,10,82,0,0
260,20150526,5,20,99,0,0
260,20150526,6,20,108,0,0
260,20150526,7,30,131,0,0
260,20150526,8,40,132,0,0
260,20150526,9,40,129,0,0
260,20150526,10,40,142,0,0
260,20150526,11,40,138,0,0
260,20150526,12,50,143,0,0
260,20150526,13,50,151,0,0
260,20150526,14,60,145,0,0
260,20150526,15,50,152,0,0
260,20150526,16,50,138,0,0
260,20150526,17,50,132,0,0
260,20150526,18,40,130,0,0
260,20150526,19,30,124,0,0
260,20150526,20,20,108,0,0
260,20150526,21,10,80,0,0
260,20150526,22,10,91,0,0
260,20150526,23,10,104,0,0
260,20150526,24,10,104,0,0
260,20150527,1,10,105,0,0
260,20150527,2,10,78,0,0
260,20150527,3,10,57,0,0
260,20150527,4,10,66,0,0
260,20150527,5,10,81,0,0
260,20150527,6,10,110,0,0
260,20150527,7,20,133,0,0
260,20150527,8,20,140,0,0
260,20150527,9,30,149,0,0
260,20150527,10,40,171,0,0
260,20150527,11,40,163,0,0
260,20150527,12,40,168,0,0
260,20150527,13,40,173,0,0
260,20150527,14,50,180,0,0
260,20150527,15,30,187,0,0
260,20150527,16,50,177,0,0
260,20150527,17,50,168,0,0
260,20150527,18,40,160,0,0
260,20150527,19,20,138,0,0
260,20150527,20,20,130,0,0
260,20150527,21,20,127,0,0
260,20150527,22,20,123,0,0
260,20150527,23,30,123,0,0
260,20150527,24,30,127,0,0
260,20150528,1,40,132,0,0
260,20150528,2,40,134,0,0
260,20150528,3,50,137,0,0
260,20150528,4,60,137,0,0
260,20150528,5,40,135,-1,1
260,20150528,6,50,135,-1,1
260,20150528,7,50,139,0,0
260,20150528,8,40,137,0,0
260,20150528,9,40,133,1,1
260,20150528,10,50,134,4,1
260,20150528,11,50,149,0,0
260,20150528,12,50,149,2,1
260,20150528,13,60,160,-1,1
260,20150528,14,60,153,0,0
260,20150528,15,50,153,0,0
260,20150528,16,50,154,0,0
260,20150528,17,40,153,0,0
260,20150528,18,30,143,0,0
260,20150528,19,20,136,0,0
260,20150528,20,20,124,0,0
260,20150528,21,10,83,0,0
260,20150528,22,10,67,0,0
260,20150528,23,10,61,0,0
260,20150528,24,20,58,0,0
260,20150529,1,20,62,0,0
260,20150529,2,20,76,0,0
260,20150529,3,20,79,0,0
260,20150529,4,20,94,0,0
260,20150529,5,30,102,0,0
260,20150529,6,30,108,0,0
260,20150529,7,40,115,0,0
260,20150529,8,50,130,0,0
260,20150529,9,50,138,0,0
260,20150529,10,60,143,0,0
260,20150529,11,70,145,0,0
260,20150529,12,50,146,0,0
260,20150529,13,60,146,0,0
260,20150529,14,60,143,-1,1
260,20150529,15,70,141,-1,1
260,20150529,16,70,130,-1,1
260,20150529,17,70,118,2,1
260,20150529,18,60,114,1,1
260,20150529,19,70,108,-1,1
260,20150529,20,60,97,15,1
260,20150529,21,30,91,4,1
260,20150529,22,30,83,9,1
260,20150529,23,20,73,0,0
260,20150529,24,20,76,0,0
260,20150530,1,20,74,0,0
260,20150530,2,30,73,-1,1
260,20150530,3,30,73,0,0
260,20150530,4,30,76,0,0
260,20150530,5,30,93,0,0
260,20150530,6,30,107,0,0
260,20150530,7,40,120,0,0
260,20150530,8,60,118,0,0
260,20150530,9,60,133,0,0
260,20150530,10,60,134,0,0
260,20150530,11,60,136,0,0
260,20150530,12,60,148,0,0
260,20150530,13,60,138,0,0
260,20150530,14,60,143,0,0
260,20150530,15,50,142,0,0
260,20150530,16,40,143,0,0
260,20150530,17,40,139,0,0
260,20150530,18,30,142,0,0
260,20150530,19,20,131,0,0
260,20150530,20,20,104,0,0
260,20150530,21,10,80,0,0
260,20150530,22,20,75,0,0
260,20150530,23,20,69,0,0
260,20150530,24,20,87,0,0
260,20150531,1,20,80,0,0
260,20150531,2,20,84,0,0
260,20150531,3,20,89,0,0
260,20150531,4,20,88,0,0
260,20150531,5,30,101,0,0
260,20150531,6,40,110,0,0
260,20150531,7,30,115,-1,1
260,20150531,8,30,132,-1,1
260,20150531,9,50,148,-1,1
260,20150531,10,50,163,0,0
260,20150531,11,70,159,-1,1
260,20150531,12,60,147,1,1
260,20150531,13,60,149,1,1
260,20150531,14,60,150,1,1
260,20150531,15,60,149,3,1
260,20150531,16,60,151,5,1
260,20150531,17,60,151,9,1
260,20150531,18,60,149,35,1
260,20150531,19,60,145,4,1
260,20150531,20,50,136,9,1
260,20150531,21,50,117,11,1
260,20150531,22,30,106,4,1
260,20150531,23,20,104,-1,1
260,20150531,24,20,100,0,0
260,20150601,1,20,93,0,0
260,20150601,2,20,86,0,0
260,20150601,3,20,69,0,0
260,20150601,4,20,61,0,0
260,20150601,5,10,79,0,0
260,20150601,6,20,104,0,0
260,20150601,7,30,121,0,0
260,20150601,8,40,129,0,0
260,20150601,9,30,132,0,0
260,20150601,10,40,143,0,0
260,20150601,11,30,144,0,0
260,20150601,12,50,157,0,0
260,20150601,13,50,155,0,0
260,20150601,14,50,153,0,0
260,20150601,15,50,151,0,0
260,20150601,16,40,155,0,0
260,20150601,17,40,156,0,0
260,20150601,18,40,149,0,0
260,20150601,19,40,144,0,0
260,20150601,20,30,139,0,0
260,20150601,21,30,135,0,0
260,20150601,22,40,135,0,0
260,20150601,23,40,132,0,0
260,20150601,24,50,132,0,0
260,20150602,1,50,130,-1,1
260,20150602,2,60,129,-1,1
260,20150602,3,60,126,-1,1
260,20150602,4,70,127,-1,1
260,20150602,5,80,126,-1,1
260,20150602,6,80,113,1,1
260,20150602,7,70,113,7,1
260,20150602,8,70,120,2,1
260,20150602,9,80,130,-1,1
260,20150602,10,80,140,0,0
260,20150602,11,80,148,0,0
260,20150602,12,90,160,0,0
260,20150602,13,90,165,0,0
260,20150602,14,90,168,0,0
260,20150602,15,90,172,0,0
260,20150602,16,90,175,0,0
260,20150602,17,90,174,0,0
260,20150602,18,80,171,-1,1
260,20150602,19,80,171,-1,1
260,20150602,20,60,159,5,1
260,20150602,21,60,158,13,1
260,20150602,22,80,157,-1,1
260,20150602,23,70,155,0,0
260,20150602,24,60,154,0,0
260,20150603,1,60,149,0,0
260,20150603,2,60,142,0,0
260,20150603,3,40,129,0,0
260,20150603,4,40,125,0,0
260,20150603,5,40,130,0,0
260,20150603,6,40,136,0,0
260,20150603,7,50,138,0,0
260,20150603,8,50,152,0,0
260,20150603,9,50,151,-1,1
260,20150603,10,40,154,0,0
260,20150603,11,40,152,0,0
260,20150603,12,40,160,0,0
260,20150603,13,40,164,0,0
260,20150603,14,40,170,0,0
260,20150603,15,30,172,0,0
260,20150603,16,30,172,0,0
260,20150603,17,30,167,0,0
260,20150603,18,30,163,0,0
260,20150603,19,30,152,0,0
260,20150603,20,20,121,0,0
260,20150603,21,10,95,0,0
260,20150603,22,10,81,0,0
260,20150603,23,0,70,0,0
260,20150603,24,0,63,0,0
260,20150604,1,0,58,0,0
260,20150604,2,0,52,0,0
260,20150604,3,10,50,0,0
260,20150604,4,10,54,0,0
260,20150604,5,10,88,0,0
260,20150604,6,10,129,0,0
260,20150604,7,20,153,0,0
260,20150604,8,30,167,0,0
260,20150604,9,30,179,0,0
260,20150604,10,30,187,0,0
260,20150604,11,30,193,0,0
260,20150604,12,30,204,0,0
260,20150604,13,30,212,0,0
260,20150604,14,30,215,0,0
260,20150604,15,40,215,0,0
260,20150604,16,40,217,0,0
260,20150604,17,40,215,0,0
260,20150604,18,40,209,0,0
260,20150604,19,40,197,0,0
260,20150604,20,30,175,0,0
260,20150604,21,30,155,0,0
260,20150604,22,20,135,0,0
260,20150604,23,30,144,0,0
260,20150604,24,20,129,0,0
260,20150605,1,20,124,0,0
260,20150605,2,20,110,0,0
260,20150605,3,10,99,0,0
260,20150605,4,20,109,0,0
260,20150605,5,30,154,0,0
260,20150605,6,40,173,0,0
260,20150605,7,30,198,0,0
260,20150605,8,40,220,0,0
260,20150605,9,30,247,0,0
260,20150605,10,30,260,0,0
260,20150605,11,30,278,0,0
260,20150605,12,40,290,0,0
260,20150605,13,40,298,0,0
260,20150605,14,40,307,0,0
260,20150605,15,40,315,0,0
260,20150605,16,40,307,0,0
260,20150605,17,30,297,0,0
260,20150605,18,40,210,60,1
260,20150605,19,30,199,16,1
260,20150605,20,10,196,4,1
260,20150605,21,10,194,-1,1
260,20150605,22,30,188,-1,1
260,20150605,23,30,181,0,0
260,20150605,24,30,174,0,0
260,20150606,1,30,165,-1,1
260,20150606,2,30,159,-1,1
260,20150606,3,40,153,0,0
260,20150606,4,30,145,0,0
260,20150606,5,30,139,0,0
260,20150606,6,30,146,0,0
260,20150606,7,40,151,0,0
260,20150606,8,40,158,0,0
260,20150606,9,40,168,0,0
260,20150606,10,40,165,0,0
260,20150606,11,50,177,0,0
260,20150606,12,50,182,0,0
260,20150606,13,50,184,0,0
260,20150606,14,50,185,0,0
260,20150606,15,50,185,0,0
260,20150606,16,50,179,0,0
260,20150606,17,50,176,0,0
260,20150606,18,50,170,0,0
260,20150606,19,30,160,0,0
260,20150606,20,30,148,0,0
260,20150606,21,20,127,0,0
260,20150606,22,20,125,0,0
260,20150606,23,20,119,0,0
260,20150606,24,20,85,0,0
260,20150607,1,20,80,0,0
260,20150607,2,10,78,0,0
260,20150607,3,10,76,0,0
260,20150607,4,20,105,0,0
260,20150607,5,10,124,0,0
260,20150607,6,20,145,0,0
260,20150607,7,20,157,0,0
260,20150607,8,20,169,0,0
260,20150607,9,30,172,0,0
260,20150607,10,30,184,0,0
260,20150607,11,40,172,0,0
260,20150607,12,40,184,0,0
260,20150607,13,40,180,0,0
260,20150607,14,40,185,0,0
260,20150607,15,40,179,0,0
260,20150607,16,40,173,0,0
260,20150607,17,40,167,0,0
260,20150607,18,40,154,0,0
260,20150607,19,50,138,0,0
260,20150607,20,40,121,0,0
260,20150607,21,20,110,0,0
260,20150607,22,20,101,0,0
260,20150607,23,20,97,0,0
260,20150607,24,20,89,0,0
260,20150608,1,20,91,0,0
260,20150608,2,20,91,0,0
260,20150608,3,10,87,0,0
260,20150608,4,0,79,0,0
260,20150608,5,10,103,0,0
260,20150608,6,20,108,0,0
260,20150608,7,30,126,0,0
260,20150608,8,40,144,0,0
260,20150608,9,50,148,0,0
260,20150608,10,60,155,0,0
260,20150608,11,50,150,0,0
260,20150608,12,50,166,0,0
260,20150608,13,50,166,0,0
260,20150608,14,60,161,0,0
260,20150608,15,60,153,0,0
260,20150608,16,60,153,0,0
260,20150608,17,60,142,0,0
260,20150608,18,70,133,0,0
260,20150608,19,50,127,0,0
260,20150608,20,40,119,0,0
260,20150608,21,40,110,0,0
260,20150608,22,40,104,0,0
260,20150608,23,40,98,0,0
260,20150608,24,30,93,0,0
260,20150609,1,30,88,0,0
260,20150609,2,30,83,0,0
260,20150609,3,30,75,0,0
260,20150609,4,20,78,0,0
260,20150609,5,20,85,0,0
260,20150609,6,30,106,0,0
260,20150609,7,50,115,0,0
260,20150609,8,50,121,0,0
260,20150609,9,50,124,0,0
260,20150609,10,60,122,0,0
260,20150609,11,50,125,0,0
260,20150609,12,40,135,0,0
260,20150609,13,50,142,0,0
260,20150609,14,50,141,0,0
260,20150609,15,50,144,0,0
260,20150609,16,50,144,0,0
260,20150609,17,50,144,0,0
260,20150609,18,50,137,0,0
260,20150609,19,50,128,0,0
260,20150609,20,40,121,0,0
260,20150609,21,40,113,0,0
260,20150609,22,40,106,0,0
260,20150609,23,40,102,0,0
260,20150609,24,40,99,0,0
260,20150610,1,40,97,0,0
260,20150610,2,40,92,0,0
260,20150610,3,30,89,0,0
260,20150610,4,30,93,0,0
260,20150610,5,30,104,0,0
260,20150610,6,40,120,0,0
260,20150610,7,40,138,0,0
260,20150610,8,40,159,0,0
260,20150610,9,40,168,0,0
260,20150610,10,40,173,0,0
260,20150610,11,50,177,0,0
260,20150610,12,50,191,0,0
260,20150610,13,50,191,0,0
260,20150610,14,50,202,0,0
260,20150610,15,50,205,0,0
260,20150610,16,50,202,0,0
260,20150610,17,50,201,0,0
260,20150610,18,50,196,0,0
260,20150610,19,40,186,0,0
260,20150610,20,50,165,0,0
260,20150610,21,50,152,0,0
260,20150610,22,40,139,0,0
260,20150610,23,60,132,0,0
260,20150610,24,50,120,0,0
260,20150611,1,40,111,0,0
260,20150611,2,50,105,0,0
260,20150611,3,40,97,0,0
260,20150611,4,40,95,0,0
260,20150611,5,40,109,0,0
260,20150611,6,40,134,0,0
260,20150611,7,40,159,0,0
260,20150611,8,40,184,0,0
260,20150611,9,40,199,0,0
260,20150611,10,50,210,0,0
260,20150611,11,50,218,0,0
260,20150611,12,40,222,0,0
260,20150611,13,40,232,0,0
260,20150611,14,50,238,0,0
260,20150611,15,50,239,0,0
260,20150611,16,50,237,0,0
260,20150611,17,50,235,0,0
